scenario,seed,num_chargers,total_arrivals,charged,gave_up,pct_gave_up,avg_waiting_time,avg_walk_m,util_mean,util_max,chosen_fids
scale_both_c14_m2p2,9,14,1106,944,69,6.23869801084991,21.83493674016695,197.74057697726474,0.7666765873015873,0.7666765873015873,1;7;17;19;17;62;50;64;90;33;12;26;124;28
scale_both_c14_m3p0,0,14,1506,908,489,32.47011952191235,27.509632044254214,212.12135294315738,0.7334126984126985,0.7334126984126985,1;7;17;19;17;62;24;49;36;25;28;48;68;34
scale_both_c14_m3p0,1,14,1506,794,594,39.44223107569721,26.914757567363257,221.08026679884262,0.647827380952381,0.647827380952381,1;7;17;19;17;71;22;6;61;34;51;32;25;5
scale_both_c14_m3p0,2,14,1506,878,497,33.00132802124834,27.69525709270688,232.42647862623167,0.7164186507936509,0.7164186507936509,1;7;17;19;17;48;9;18;91;22;43;28;89;115
scale_both_c14_m3p0,3,14,1506,708,682,45.28552456839309,29.645887046096796,227.14680783793764,0.5821726190476191,0.5821726190476191,1;7;17;19;17;81;32;42;75;124;21;59;60;23
scale_both_c14_m3p0,4,14,1506,775,618,41.03585657370518,30.348219871446883,217.093756740607,0.6403373015873016,0.6403373015873016,1;7;17;19;17;54;72;22;21;115;124;15;80;21
scale_both_c14_m3p0,5,14,1506,877,502,33.33333333333333,27.862206936756134,212.93893384456916,0.7106746031746031,0.7106746031746031,1;7;17;19;17;38;2;63;23;20;24;13;36;45
scale_both_c14_m3p0,6,14,1506,840,541,35.92297476759628,28.68265014272913,238.28947618080517,0.6903869047619048,0.6903869047619048,1;7;17;19;17;23;8;58;57;13;53;30;25;118
scale_both_c14_m3p0,7,14,1506,816,577,38.31341301460823,28.960925339661276,231.58775273460043,0.6659623015873015,0.6659623015873015,1;7;17;19;17;3;24;47;33;15;70;66;67;26
scale_both_c14_m3p0,8,14,1506,826,557,36.98539176626826,31.684923289850943,284.54799639115555,0.6714285714285715,0.6714285714285715,1;7;17;19;17;2;26;85;29;26;88;118;15;71
scale_both_c14_m3p0,9,14,1506,842,553,36.71978751660026,30.83050534240621,238.9724335761739,0.6789781746031746,0.6789781746031746,1;7;17;19;17;15;10;85;4;72;51;59;74;124
scale_both_c14_m4p0,0,14,2008,754,1099,54.73107569721115,34.80849839190187,287.96765223121594,0.6107440476190477,0.6107440476190477,1;7;17;19;17;80;85;34;2;9;60;82;6;87
scale_both_c14_m4p0,1,14,2008,716,1121,55.82669322709163,31.193946302402342,244.52050661152336,0.5851587301587301,0.5851587301587301,1;7;17;19;17;32;90;11;75;34;62;118;45;61
scale_both_c14_m4p0,2,14,2008,706,1155,57.519920318725106,32.6514216713426,277.89767801183564,0.5894345238095238,0.5894345238095238,1;7;17;19;17;22;86;85;8;26;5;80;58;31
scale_both_c14_m4p0,3,14,2008,763,1098,54.6812749003984,31.320892155102815,238.11462368593945,0.6270734126984127,0.6270734126984127,1;7;17;19;17;54;9;37;48;24;118;75;50;31
scale_both_c14_m4p0,4,14,2008,691,1152,57.37051792828686,31.398282069058236,235.08660332462682,0.5646031746031747,0.5646031746031747,1;7;17;19;17;61;42;36;35;80;38;30;58;52
scale_both_c14_m4p0,5,14,2008,758,1099,54.73107569721115,31.577172559617843,240.24018610319882,0.6101785714285715,0.6101785714285715,1;7;17;19;17;91;45;27;79;33;72;8;31;78
scale_both_c14_m4p0,6,14,2008,712,1147,57.12151394422311,32.24452966247727,251.5876862416389,0.5807936507936508,0.5807936507936508,1;7;17;19;17;72;2;42;4;5;66;10;21;59
scale_both_c14_m4p0,7,14,2008,702,1162,57.86852589641435,30.61496642671058,220.54004561764685,0.5718253968253968,0.5718253968253968,1;7;17;19;17;71;3;60;35;8;41;18;44;49
scale_both_c14_m4p0,8,14,2008,685,1181,58.81474103585658,31.33426768127761,237.6630907083122,0.5562003968253968,0.5562003968253968,1;7;17;19;17;56;20;80;52;89;28;26;27;9
scale_both_c14_m4p0,9,14,2008,704,1164,57.96812749003985,29.28238886505708,216.46507355172352,0.563343253968254,0.563343253968254,1;7;17;19;17;50;42;26;38;116;36;45;8;34
scale_both_c18_m1p0,0,18,502,468,0,0.0,2.0142430985032065,93.9810195861858,0.29358796296296297,0.29358796296296297,1;7;17;19;17;3;116;34;34;51;12;81;23;31;2;89;91;23
scale_both_c18_m1p0,1,18,502,479,0,0.0,1.0058644922536462,71.11467690577102,0.2978086419753086,0.2978086419753086,1;7;17;19;17;72;46;2;20;61;21;62;49;44;74;56;48;30
scale_both_c18_m1p0,2,18,502,467,0,0.0,1.2715156356150514,71.00518656328867,0.29274691358024696,0.29274691358024696,1;7;17;19;17;45;74;117;84;81;14;80;70;73;90;68;56;4
scale_both_c18_m1p0,3,18,502,484,0,0.0,1.1463217499490141,91.29930911286819,0.30636574074074074,0.30636574074074074,1;7;17;19;17;58;90;25;55;34;21;80;82;23;32;29;74;72
scale_both_c18_m1p0,4,18,502,475,0,0.0,1.298626219773662,69.36004604358853,0.303016975308642,0.303016975308642,1;7;17;19;17;68;27;18;87;48;3;63;77;31;26;14;36;71
scale_both_c18_m1p0,5,18,502,466,0,0.0,0.36909871244635195,56.68336356411149,0.29257716049382715,0.29257716049382715,1;7;17;19;17;71;77;49;15;21;12;35;32;67;14;65;9;3
scale_both_c18_m1p0,6,18,502,477,0,0.0,0.7763692844934397,51.383688801344995,0.2996682098765432,0.2996682098765432,1;7;17;19;17;45;34;89;69;10;13;90;18;61;60;73;14;27
scale_both_c18_m1p0,7,18,502,482,0,0.0,0.5767634854771784,52.08113092543344,0.3010956790123457,0.3010956790123457,1;7;17;19;17;77;22;3;66;10;67;39;91;15;4;32;42;15
scale_both_c18_m1p0,8,18,502,473,0,0.0,0.9845954798413057,73.91280455001939,0.30059413580246913,0.30059413580246913,1;7;17;19;17;83;27;18;9;61;40;13;75;5;30;36;85;12
scale_both_c18_m1p0,9,18,502,465,0,0.0,0.7438420317106339,62.449927367979356,0.29294753086419756,0.29294753086419756,1;7;17;19;17;78;2;30;61;83;16;53;69;40;4;28;12;72
scale_both_c18_m1p5,0,18,757,703,0,0.0,3.3532066210118256,95.6747198019571,0.4397762345679012,0.4397762345679012,1;7;17;19;17;22;61;9;33;57;68;63;20;13;35;15;115;27
scale_both_c18_m1p5,1,18,757,719,0,0.0,4.055334920355802,84.38663788495268,0.45044753086419753,0.45044753086419753,1;7;17;19;17;79;66;16;21;88;34;62;72;76;22;118;116;5
scale_both_c18_m1p5,2,18,757,700,0,0.0,3.530054040263292,74.36229852843267,0.44486882716049386,0.44486882716049386,1;7;17;19;17;91;73;21;9;89;12;4;74;69;83;28;60;59
scale_both_c18_m1p5,3,18,757,715,0,0.0,2.4661889049157013,74.54737936961094,0.4591666666666667,0.4591666666666667,1;7;17;19;17;59;30;87;11;82;71;32;36;49;117;10;47;35
scale_both_c18_m1p5,4,18,757,713,0,0.0,1.9443842991256346,82.28790401129828,0.45545524691358025,0.45545524691358025,1;7;17;19;17;48;70;49;3;21;2;51;15;27;53;78;32;67
scale_both_c18_m1p5,5,18,757,698,0,0.0,2.1070804701235866,67.83307526105074,0.44418209876543213,0.44418209876543213,1;7;17;19;17;87;30;4;47;23;12;10;67;22;116;71;45;29
scale_both_c18_m1p5,6,18,757,708,0,0.0,0.9452496634947158,59.0971407471622,0.45202160493827154,0.45202160493827154,1;7;17;19;17;50;31;45;30;124;78;26;57;53;77;25;116;9
scale_both_c18_m1p5,7,18,757,721,0,0.0,2.828210437821286,70.93630218481404,0.4511882716049383,0.4511882716049383,1;7;17;19;17;65;30;52;74;62;29;46;51;24;5;85;57;36
scale_both_c18_m1p5,8,18,757,714,0,0.0,2.087006607689733,69.80218806125723,0.45019290123456795,0.45019290123456795,1;7;17;19;17;54;72;46;59;116;68;74;53;82;90;10;73;32
scale_both_c18_m1p5,9,18,757,707,0,0.0,2.1430889056060844,68.31660137625732,0.4494367283950617,0.4494367283950617,1;7;17;19;17;32;42;87;55;116;70;45;50;24;30;11;8;124
scale_both_c18_m2p2,0,18,1106,1028,1,0.09041591320072333,12.841457967621706,135.4687212435671,0.6442361111111111,0.6442361111111111,1;7;17;19;17;40;57;90;23;81;56;44;70;10;25;21;22;66
scale_both_c18_m2p2,1,18,1106,1023,2,0.18083182640144665,16.298266593730943,145.75268144874158,0.6437268518518517,0.6437268518518517,1;7;17;19;17;16;25;52;11;88;74;51;76;118;32;22;69;3
scale_both_c18_m2p2,2,18,1106,1015,0,0.0,5.8449613822679565,100.5704735890035,0.6500385802469135,0.6500385802469135,1;7;17;19;17;34;71;34;44;77;58;68;66;117;54;28;42;55
scale_both_c18_m2p2,3,18,1106,1013,0,0.0,9.943541774840938,110.99837160467878,0.6463966049382717,0.6463966049382717,1;7;17;19;17;85;89;43;60;41;15;86;25;4;13;11;61;26
scale_both_c18_m2p2,4,18,1106,1030,0,0.0,13.57640607226591,133.01676839463875,0.659483024691358,0.659483024691358,1;7;17;19;17;26;72;47;10;46;30;84;64;52;75;118;49;23
scale_both_c18_m2p2,5,18,1106,986,3,0.27124773960216997,13.58560844434731,130.36009027910802,0.6238811728395062,0.6238811728395062,1;7;17;19;17;28;36;18;83;73;15;13;88;89;74;53;60;39
scale_both_c18_m2p2,6,18,1106,1027,0,0.0,8.633108722772832,117.9551087426831,0.6552083333333333,0.6552083333333333,1;7;17;19;17;124;13;30;8;42;56;44;22;31;28;82;118;116
scale_both_c18_m2p2,7,18,1106,1038,0,0.0,9.015048496127958,102.90786271452744,0.6554861111111111,0.6554861111111111,1;7;17;19;17;8;10;73;5;56;28;35;25;29;16;3;83;75
scale_both_c18_m2p2,8,18,1106,1026,0,0.0,7.9512827048878245,110.65716812255395,0.6463811728395061,0.6463811728395061,1;7;17;19;17;22;23;34;73;15;42;6;82;52;11;70;116;27
scale_both_c18_m2p2,9,18,1106,1032,0,0.0,9.835448208899018,117.21088204815052,0.6543055555555556,0.6543055555555556,1;7;17;19;17;62;50;64;90;33;12;26;124;28;81;48;59;56
scale_both_c18_m3p0,0,18,1506,1214,157,10.424966799468791,22.304331360392798,165.13367034380255,0.7615663580246914,0.7615663580246914,1;7;17;19;17;62;24;49;36;25;28;48;68;34;18;3;54;64
scale_both_c18_m3p0,1,18,1506,1170,194,12.881806108897742,28.52396714010271,195.39985505607572,0.7469598765432098,0.7469598765432098,1;7;17;19;17;71;22;6;61;34;51;32;25;5;45;58;25;76
scale_both_c18_m3p0,2,18,1506,1247,111,7.370517928286853,26.96532334352723,185.50249621584052,0.7952237654320987,0.7952237654320987,1;7;17;19;17;48;9;18;91;22;43;28;89;115;23;37;38;67
scale_both_c18_m3p0,3,18,1506,1116,245,16.268260292164673,30.521579070118527,203.25131465185777,0.7156867283950618,0.7156867283950618,1;7;17;19;17;81;32;42;75;124;21;59;60;23;25;4;116;85
scale_both_c18_m3p0,4,18,1506,1117,250,16.600265604249667,29.940661066235393,192.16240834990643,0.7149614197530865,0.7149614197530865,1;7;17;19;17;54;72;22;21;115;124;15;80;21;47;42;9;33
scale_both_c18_m3p0,5,18,1506,1235,121,8.03452855245684,23.663148575235827,164.37516255750575,0.7840123456790123,0.7840123456790123,1;7;17;19;17;38;2;63;23;20;24;13;36;45;52;35;83;67
scale_both_c18_m3p0,6,18,1506,1136,219,14.54183266932271,31.475385222980325,212.33216961757043,0.7268287037037037,0.7268287037037037,1;7;17;19;17;23;8;58;57;13;53;30;25;118;31;29;33;31
scale_both_c18_m3p0,7,18,1506,1205,170,11.288180610889773,26.588388716808062,181.01610290547725,0.7559876543209877,0.7559876543209877,1;7;17;19;17;3;24;47;33;15;70;66;67;26;23;6;32;21
scale_both_c18_m3p0,8,18,1506,1193,167,11.088977423638777,32.827414728262816,233.44978435866125,0.7494521604938272,0.7494521604938272,1;7;17;19;17;2;26;85;29;26;88;118;15;71;77;18;35;58
scale_both_c18_m3p0,9,18,1506,1144,234,15.53784860557769,33.63688594679766,216.49611468396785,0.7191280864197531,0.7191280864197531,1;7;17;19;17;15;10;85;4;72;51;59;74;124;38;22;88;30
scale_both_c18_m4p0,0,18,2008,1013,791,39.39243027888446,40.688304604124745,261.68447497465473,0.6401157407407407,0.6401157407407407,1;7;17;19;17;80;85;34;2;9;60;82;6;87;22;69;13;58
scale_both_c18_m4p0,1,18,2008,985,816,40.63745019920319,36.77630872839546,224.74942090731372,0.6275308641975309,0.6275308641975309,1;7;17;19;17;32;90;11;75;34;62;118;45;61;47;25;16;54
scale_both_c18_m4p0,2,18,2008,989,840,41.832669322709165,37.92176779867579,252.17372741910532,0.6338425925925926,0.6338425925925926,1;7;17;19;17;22;86;85;8;26;5;80;58;31;46;30;63;116
scale_both_c18_m4p0,3,18,2008,1055,759,37.798804780876495,36.66763110553461,225.60290443134346,0.6780478395061729,0.6780478395061729,1;7;17;19;17;54;9;37;48;24;118;75;50;31;88;24;11;46
scale_both_c18_m4p0,4,18,2008,981,829,41.28486055776893,36.72597303742594,230.38611545551623,0.6197299382716049,0.6197299382716049,1;7;17;19;17;61;42;36;35;80;38;30;58;52;15;63;5;66
scale_both_c18_m4p0,5,18,2008,943,883,43.97410358565737,35.27145226331677,217.414114692981,0.5946682098765432,0.5946682098765432,1;7;17;19;17;91;45;27;79;33;72;8;31;78;11;86;4;77
scale_both_c18_m4p0,6,18,2008,963,853,42.4800796812749,36.401503898162986,234.49911837856192,0.6172839506172839,0.6172839506172839,1;7;17;19;17;72;2;42;4;5;66;10;21;59;83;73;47;64
scale_both_c18_m4p0,7,18,2008,1173,646,32.17131474103586,34.25520486905313,206.51805469267737,0.7406635802469136,0.7406635802469136,1;7;17;19;17;71;3;60;35;8;41;18;44;49;87;26;20;10
scale_both_c18_m4p0,8,18,2008,1129,691,34.41235059760957,35.562361839253526,215.37976085698796,0.7164891975308643,0.7164891975308643,1;7;17;19;17;56;20;80;52;89;28;26;27;9;41;45;24;44
scale_both_c18_m4p0,9,18,2008,1060,768,38.24701195219124,36.213164800243504,213.2803553522433,0.66625,0.66625,1;7;17;19;17;50;42;26;38;116;36;45;8;34;40;82;54;77
scale_both_c22_m1p0,0,22,502,468,0,0.0,0.8030907031085815,84.27044720097408,0.24047348484848483,0.24047348484848483,1;7;17;19;17;3;116;34;34;51;12;81;23;31;2;89;91;23;20;25;42;52
scale_both_c22_m1p0,1,22,502,479,0,0.0,0.42281633992928974,55.737132148795254,0.243510101010101,0.243510101010101,1;7;17;19;17;72;46;2;20;61;21;62;49;44;74;56;48;30;23;3;78;68
scale_both_c22_m1p0,2,22,502,467,0,0.0,1.024759966760908,64.19908822517208,0.23917929292929294,0.23917929292929294,1;7;17;19;17;45;74;117;84;81;14;80;70;73;90;68;56;4;63;26;57;54
scale_both_c22_m1p0,3,22,502,484,0,0.0,1.1014511783418997,77.259550527231,0.2506439393939394,0.2506439393939394,1;7;17;19;17;58;90;25;55;34;21;80;82;23;32;29;74;72;26;77;27;30
scale_both_c22_m1p0,4,22,502,476,0,0.0,1.0761087776161566,58.98577938321658,0.2492108585858586,0.2492108585858586,1;7;17;19;17;68;27;18;87;48;3;63;77;31;26;14;36;71;117;15;32;45
scale_both_c22_m1p0,5,22,502,466,0,0.0,0.27896995708154504,48.3947616396582,0.23926136363636363,0.23926136363636363,1;7;17;19;17;71;77;49;15;21;12;35;32;67;14;65;9;3;36;87;68;55
scale_both_c22_m1p0,6,22,502,477,0,0.0,0.24109014675052412,38.150412981827515,0.24484217171717174,0.24484217171717174,1;7;17;19;17;45;34;89;69;10;13;90;18;61;60;73;14;27;3;38;50;2
scale_both_c22_m1p0,7,22,502,482,0,0.0,0.470954356846473,47.16805800428949,0.24553030303030302,0.24553030303030302,1;7;17;19;17;77;22;3;66;10;67;39;91;15;4;32;42;15;71;41;64;28
scale_both_c22_m1p0,8,22,502,474,0,0.0,0.13924050632911392,49.513640202605124,0.2466603535353535,0.2466603535353535,1;7;17;19;17;83;27;18;9;61;40;13;75;5;30;36;85;12;10;47;49;54
scale_both_c22_m1p0,9,22,502,466,0,0.0,0.5373111640674597,50.946126046575884,0.2399810606060606,0.2399810606060606,1;7;17;19;17;78;2;30;61;83;16;53;69;40;4;28;12;72;89;44;23;25
scale_both_c22_m1p5,0,22,757,703,0,0.0,1.9467220338417512,74.68041118963471,0.36026515151515154,0.36026515151515154,1;7;17;19;17;22;61;9;33;57;68;63;20;13;35;15;115;27;24;32;83;12
scale_both_c22_m1p5,1,22,757,721,0,0.0,1.9834353685296873,62.22686284865296,0.36898358585858587,0.36898358585858587,1;7;17;19;17;79;66;16;21;88;34;62;72;76;22;118;116;5;71;73;5;42
scale_both_c22_m1p5,2,22,757,705,0,0.0,1.8599330974880206,59.69798811909868,0.3662752525252525,0.3662752525252525,1;7;17;19;17;91;73;21;9;89;12;4;74;69;83;28;60;59;58;35;31;28
scale_both_c22_m1p5,3,22,757,716,0,0.0,0.7848208637313796,46.336012901786816,0.37635732323232324,0.37635732323232324,1;7;17;19;17;59;30;87;11;82;71;32;36;49;117;10;47;35;60;61;13;37
scale_both_c22_m1p5,4,22,757,712,0,0.0,2.4682826966383065,73.78197564203477,0.37207702020202016,0.37207702020202016,1;7;17;19;17;48;70;49;3;21;2;51;15;27;53;78;32;67;50;60;75;23
scale_both_c22_m1p5,5,22,757,700,0,0.0,1.62875434741078,61.801271394893206,0.36457070707070705,0.36457070707070705,1;7;17;19;17;87;30;4;47;23;12;10;67;22;116;71;45;29;118;64;54;34
scale_both_c22_m1p5,6,22,757,710,0,0.0,0.6387669118929848,46.00631364866739,0.37085858585858583,0.37085858585858583,1;7;17;19;17;50;31;45;30;124;78;26;57;53;77;25;116;9;10;28;88;76
scale_both_c22_m1p5,7,22,757,722,0,0.0,1.8418307807452583,57.74838392307108,0.3697853535353536,0.3697853535353536,1;7;17;19;17;65;30;52;74;62;29;46;51;24;5;85;57;36;33;28;56;8
scale_both_c22_m1p5,8,22,757,714,0,0.0,1.5102950509669457,64.15208924414833,0.36815025252525246,0.36815025252525246,1;7;17;19;17;54;72;46;59;116;68;74;53;82;90;10;73;32;29;30;34;76
scale_both_c22_m1p5,9,22,757,708,0,0.0,1.3667822653669799,55.593277583748,0.3680997474747475,0.3680997474747475,1;7;17;19;17;32;42;87;55;116;70;45;50;24;30;11;8;124;9;47;22;80
scale_both_c22_m2p2,0,22,1106,1037,0,0.0,5.980213241990504,92.87803849576302,0.5316414141414142,0.5316414141414142,1;7;17;19;17;40;57;90;23;81;56;44;70;10;25;21;22;66;15;87;21;27
scale_both_c22_m2p2,1,22,1106,1030,0,0.0,10.261758658764062,106.42911020362179,0.5293876262626263,0.5293876262626263,1;7;17;19;17;16;25;52;11;88;74;51;76;118;32;22;69;3;79;5;84;44
scale_both_c22_m2p2,2,22,1106,1015,0,0.0,5.522004349339398,90.54035898078956,0.5316603535353536,0.5316603535353536,1;7;17;19;17;34;71;34;44;77;58;68;66;117;54;28;42;55;27;88;33;31
scale_both_c22_m2p2,3,22,1106,1027,0,0.0,5.350799140953652,81.62530786792007,0.5378156565656566,0.5378156565656566,1;7;17;19;17;85;89;43;60;41;15;86;25;4;13;11;61;26;46;118;3;66
scale_both_c22_m2p2,4,22,1106,1037,0,0.0,7.487198666413241,98.14696690726305,0.5428977272727272,0.5428977272727272,1;7;17;19;17;26;72;47;10;46;30;84;64;52;75;118;49;23;33;34;83;81
scale_both_c22_m2p2,5,22,1106,1013,0,0.0,4.789301168052316,74.08157613946058,0.5240214646464646,0.5240214646464646,1;7;17;19;17;28;36;18;83;73;15;13;88;89;74;53;60;39;44;75;63;115
scale_both_c22_m2p2,6,22,1106,1034,0,0.0,4.988728585621827,99.31541235707843,0.5393623737373737,0.5393623737373737,1;7;17;19;17;124;13;30;8;42;56;44;22;31;28;82;118;116;43;30;15;74
scale_both_c22_m2p2,7,22,1106,1044,0,0.0,4.6834578347276645,81.56668984009231,0.5394633838383839,0.5394633838383839,1;7;17;19;17;8;10;73;5;56;28;35;25;29;16;3;83;75;89;30;23;57
scale_both_c22_m2p2,8,22,1106,1027,0,0.0,6.10176938255584,87.99760326988739,0.5295643939393939,0.5295643939393939,1;7;17;19;17;22;23;34;73;15;42;6;82;52;11;70;116;27;64;30;51;9
scale_both_c22_m2p2,9,22,1106,1036,0,0.0,7.926639917970668,107.10762113923211,0.5373042929292929,0.5373042929292929,1;7;17;19;17;62;50;64;90;33;12;26;124;28;81;48;59;56;85;68;83;69
scale_both_c22_m3p0,0,22,1506,1382,2,0.13280212483399734,11.211446178782174,105.42273010713268,0.7105366161616161,0.7105366161616161,1;7;17;19;17;62;24;49;36;25;28;48;68;34;18;3;54;64;70;77;116;84
scale_both_c22_m3p0,1,22,1506,1358,11,0.7304116865869853,17.362263455961102,118.16339807810233,0.7070012626262626,0.7070012626262626,1;7;17;19;17;71;22;6;61;34;51;32;25;5;45;58;25;76;8;15;80;5
scale_both_c22_m3p0,2,22,1506,1379,0,0.0,10.411563784375154,100.47554839806628,0.7201199494949495,0.7201199494949495,1;7;17;19;17;48;9;18;91;22;43;28;89;115;23;37;38;67;70;75;28;73
scale_both_c22_m3p0,3,22,1506,1383,0,0.0,14.94801984145538,119.18018283313941,0.7225189393939394,0.7225189393939394,1;7;17;19;17;81;32;42;75;124;21;59;60;23;25;4;116;85;68;45;61;70
scale_both_c22_m3p0,4,22,1506,1384,2,0.13280212483399734,18.078769260967057,134.02184636044166,0.7206565656565657,0.7206565656565657,1;7;17;19;17;54;72;22;21;115;124;15;80;21;47;42;9;33;68;87;10;70
scale_both_c22_m3p0,5,22,1506,1348,7,0.46480743691899074,11.998972134173044,108.74254127149595,0.698939393939394,0.698939393939394,1;7;17;19;17;38;2;63;23;20;24;13;36;45;52;35;83;67;117;5;25;80
scale_both_c22_m3p0,6,22,1506,1368,6,0.398406374501992,15.360510622376456,123.77038040054053,0.7148737373737374,0.7148737373737374,1;7;17;19;17;23;8;58;57;13;53;30;25;118;31;29;33;31;55;117;85;14
scale_both_c22_m3p0,7,22,1506,1390,1,0.06640106241699867,11.370122056561247,105.70696183602986,0.7151262626262627,0.7151262626262627,1;7;17;19;17;3;24;47;33;15;70;66;67;26;23;6;32;21;58;85;21;48
scale_both_c22_m3p0,8,22,1506,1347,7,0.46480743691899074,17.822724227824146,133.45649619653298,0.6943055555555555,0.6943055555555555,1;7;17;19;17;2;26;85;29;26;88;118;15;71;77;18;35;58;73;39;41;69
scale_both_c22_m3p0,9,22,1506,1374,0,0.0,22.317086932504612,150.79956990497857,0.7098989898989899,0.7098989898989899,1;7;17;19;17;15;10;85;4;72;51;59;74;124;38;22;88;30;79;21;75;66
scale_both_c22_m4p0,0,22,2008,1380,398,19.8207171314741,43.357634302148504,237.78414387429598,0.7136868686868687,0.7136868686868687,1;7;17;19;17;80;85;34;2;9;60;82;6;87;22;69;13;58;44;47;86;115
scale_both_c22_m4p0,1,22,2008,1391,386,19.223107569721115,40.24420793510131,208.86259109718486,0.7251704545454545,0.7251704545454545,1;7;17;19;17;32;90;11;75;34;62;118;45;61;47;25;16;54;9;64;40;57
scale_both_c22_m4p0,2,22,2008,1366,415,20.66733067729084,39.99360173990542,222.6029619218884,0.7157954545454546,0.7157954545454546,1;7;17;19;17;22;86;85;8;26;5;80;58;31;46;30;63;116;76;41;4;124
scale_both_c22_m4p0,3,22,2008,1418,373,18.57569721115538,37.368932164483745,202.9340949878634,0.7378472222222222,0.7378472222222222,1;7;17;19;17;54;9;37;48;24;118;75;50;31;88;24;11;46;30;79;43;74
scale_both_c22_m4p0,4,22,2008,1228,539,26.84262948207171,41.52961014049903,221.2293006896438,0.6382260101010101,0.6382260101010101,1;7;17;19;17;61;42;36;35;80;38;30;58;52;15;63;5;66;51;29;20;2
scale_both_c22_m4p0,5,22,2008,1327,466,23.207171314741036,37.084106914144954,190.05577331864976,0.6836742424242425,0.6836742424242425,1;7;17;19;17;91;45;27;79;33;72;8;31;78;11;86;4;77;46;115;15;18
scale_both_c22_m4p0,6,22,2008,1263,527,26.245019920318725,39.03530333508472,214.39702802926996,0.6568813131313131,0.6568813131313131,1;7;17;19;17;72;2;42;4;5;66;10;21;59;83;73;47;64;54;91;50;77
scale_both_c22_m4p0,7,22,2008,1476,324,16.135458167330675,34.77045425139204,180.56800338545324,0.763560606060606,0.763560606060606,1;7;17;19;17;71;3;60;35;8;41;18;44;49;87;26;20;10;81;70;39;13
scale_both_c22_m4p0,8,22,2008,1389,407,20.268924302788843,37.48651038863092,196.6725455122958,0.7194381313131314,0.7194381313131314,1;7;17;19;17;56;20;80;52;89;28;26;27;9;41;45;24;44;32;34;55;124
scale_both_c22_m4p0,9,22,2008,1415,390,19.42231075697211,37.72976895373149,190.5407964063546,0.725909090909091,0.725909090909091,1;7;17;19;17;50;42;26;38;116;36;45;8;34;40;82;54;77;27;28;73;75
scale_both_c26_m1p0,0,26,502,468,0,0.0,0.9835748908072338,69.87222020154289,0.20382478632478632,0.20382478632478632,1;7;17;19;17;3;116;34;34;51;12;81;23;31;2;89;91;23;20;25;42;52;4;5;82;124
scale_both_c26_m1p0,1,26,502,479,0,0.0,0.4363256784968685,48.967424543607954,0.2063301282051282,0.2063301282051282,1;7;17;19;17;72;46;2;20;61;21;62;49;44;74;56;48;30;23;3;78;68;18;87;53;31
scale_both_c26_m1p0,2,26,502,466,0,0.0,0.3562231759656652,52.936135899248036,0.202099358974359,0.202099358974359,1;7;17;19;17;45;74;117;84;81;14;80;70;73;90;68;56;4;63;26;57;54;72;62;8;16
scale_both_c26_m1p0,3,26,502,484,0,0.0,0.9406014134585094,57.30815721265746,0.21207799145299144,0.21207799145299144,1;7;17;19;17;58;90;25;55;34;21;80;82;23;32;29;74;72;26;77;27;30;37;52;30;42
scale_both_c26_m1p0,4,26,502,475,0,0.0,1.1534075133789559,59.125205823627475,0.210357905982906,0.210357905982906,1;7;17;19;17;68;27;18;87;48;3;63;77;31;26;14;36;71;117;15;32;45;42;79;89;24
scale_both_c26_m1p0,5,26,502,466,0,0.0,0.15021459227467812,39.2018705243496,0.20272970085470085,0.20272970085470085,1;7;17;19;17;71;77;49;15;21;12;35;32;67;14;65;9;3;36;87;68;55;30;10;37;116
scale_both_c26_m1p0,6,26,502,476,0,0.0,0.17857142857142858,33.4316152327614,0.20689102564102563,0.20689102564102563,1;7;17;19;17;45;34;89;69;10;13;90;18;61;60;73;14;27;3;38;50;2;11;39;21;44
scale_both_c26_m1p0,7,26,502,482,0,0.0,0.533195020746888,47.058618267340634,0.20792200854700854,0.20792200854700854,1;7;17;19;17;77;22;3;66;10;67;39;91;15;4;32;42;15;71;41;64;28;20;75;30;44
scale_both_c26_m1p0,8,26,502,474,0,0.0,0.10759493670886076,45.226900731373824,0.20846153846153845,0.20846153846153845,1;7;17;19;17;83;27;18;9;61;40;13;75;5;30;36;85;12;10;47;49;54;15;45;67;82
scale_both_c26_m1p0,9,26,502,466,0,0.0,0.31874900611599777,45.89665749539668,0.20289529914529916,0.20289529914529916,1;7;17;19;17;78;2;30;61;83;16;53;69;40;4;28;12;72;89;44;23;25;58;65;41;88
scale_both_c26_m1p5,0,26,757,703,0,0.0,1.734032007315584,66.81154782287314,0.3049519230769231,0.3049519230769231,1;7;17;19;17;22;61;9;33;57;68;63;20;13;35;15;115;27;24;32;83;12;34;59;76;26
scale_both_c26_m1p5,1,26,757,721,0,0.0,1.6343307945470897,56.11754046180829,0.3121047008547008,0.3121047008547008,1;7;17;19;17;79;66;16;21;88;34;62;72;76;22;118;116;5;71;73;5;42;25;25;30;52
scale_both_c26_m1p5,2,26,757,707,0,0.0,1.1925898449609666,46.14318018042092,0.31084935897435895,0.31084935897435895,1;7;17;19;17;91;73;21;9;89;12;4;74;69;83;28;60;59;58;35;31;28;25;8;4;80
